id_case,POST_vote,POST_president,PRE_present_religion,PRE_age,PRE_education,PRE_race,PRE_sex,PRE_occupation
355519,1,1,1,60,4,1,2,1
355540,-1,-1,1,38,2,1,1,1
355557,1,1,12,41,4,1,2,1
355564,1,1,2,65,2,2,2,6
355571,1,2,12,67,5,1,1,1
355618,1,1,-9,-9,3,2,1,1
355632,1,1,2,66,2,1,1,5
355656,1,1,12,46,3,2,1,1
355687,1,2,1,40,3,4,2,1
355786,-6,-6,11,56,1,1,2,1
355809,1,2,11,-9,2,1,2,5
355816,1,1,2,73,5,3,1,5
355830,-1,-1,2,71,1,3,2,5
355878,1,1,1,80,-2,1,1,5
355892,-6,-6,1,51,5,6,2,7
355908,1,1,11,34,4,6,2,1
355915,-7,-7,2,-9,4,1,2,1
355922,1,1,12,27,2,1,2,7
355946,-6,-6,-9,-9,4,1,1,5
355977,1,1,1,22,3,1,1,8
355991,1,2,11,48,1,1,1,1
356048,1,2,1,28,5,1,2,1
356062,1,2,1,79,3,1,1,5
356123,1,2,11,31,3,1,1,1
356147,1,1,11,70,4,2,1,5
356192,-6,-6,11,58,2,1,1,1
356208,1,2,1,80,3,1,2,5
356215,1,1,2,55,5,1,2,1
356253,1,1,1,60,5,2,1,4
356277,1,2,11,57,4,1,1,2
356284,1,2,2,68,3,1,1,5
356321,1,2,2,73,4,1,2,5
356406,1,2,1,75,4,1,2,5
356413,1,1,2,27,4,1,2,1
356437,-6,-6,1,76,2,1,1,5
356444,1,1,2,20,3,3,2,8
356451,1,1,2,32,5,1,2,1
356475,1,2,11,37,3,1,1,1
356505,-1,-1,12,-9,-9,6,2,1
356512,1,1,11,78,3,1,1,5
356529,1,1,12,53,3,3,1,1
356550,1,1,2,26,4,3,2,1
356666,-6,-6,5,64,4,5,1,1
356765,-6,-6,11,60,2,2,2,1
356789,1,1,2,55,4,1,1,4
356819,1,1,12,20,3,1,1,1
356833,1,2,12,58,3,1,2,1
356840,1,2,1,75,3,1,2,7
356864,-6,-6,1,63,5,1,2,1
356871,1,2,1,65,3,1,1,1
356901,-6,-6,12,31,4,1,1,1
356925,1,2,1,50,4,1,1,1
356956,-1,-1,12,67,4,3,1,5
356963,1,2,11,60,5,5,1,6
356970,1,2,2,80,3,1,1,5
356994,1,1,10,64,3,1,1,5
357003,1,1,12,24,4,6,2,1
357010,-1,-1,12,74,5,1,2,5
357027,1,1,11,60,3,1,2,5
357072,1,2,4,65,2,1,2,1
357089,1,1,2,75,5,2,2,1
357102,1,1,2,30,5,3,2,1
357157,-1,-1,12,30,3,3,1,1
357201,1,2,12,45,1,1,1,2
357225,-6,-6,10,43,3,1,1,1
357270,1,1,9,60,3,1,2,1
357287,1,5,1,66,5,1,2,1
357294,1,2,1,35,4,1,2,7
357393,1,1,11,40,3,5,1,1
357416,1,2,9,80,2,1,1,5
357430,1,2,2,38,4,1,1,1
357478,-1,-1,7,60,2,2,1,1
357485,-1,-1,2,26,2,3,1,1
357492,1,2,11,60,3,1,2,1
357522,1,1,9,70,5,1,2,5
357645,-1,-1,10,49,4,6,1,1
357669,-1,-1,10,54,2,6,1,2
357676,1,2,12,43,4,1,1,1
357683,1,2,2,57,4,1,2,7
357690,-1,-1,12,34,4,1,2,1
357751,1,1,1,65,4,1,2,1
357775,1,1,11,68,1,2,2,6
357829,1,-9,1,68,5,1,2,5
357874,-1,-1,2,28,1,2,1,1
357898,-1,-1,12,67,4,1,2,2
357911,-1,-1,1,72,3,1,2,5
357973,1,1,9,59,4,1,1,1
358006,1,2,3,46,4,1,2,1
358037,1,1,2,35,4,3,2,4
358075,-6,-6,1,64,3,2,1,5
358105,-1,-1,11,49,3,3,2,1
358112,1,1,2,27,4,3,2,1
358150,1,1,12,61,3,6,2,5
358235,-6,-6,12,68,5,1,2,5
358242,1,2,2,61,3,1,1,1
358259,1,1,11,62,5,1,2,1
358280,1,1,11,55,3,1,2,1
358310,-1,-1,12,56,1,2,2,4
358327,1,1,2,23,4,3,2,1
358334,-6,-6,2,79,1,3,2,5
358396,1,1,2,80,-2,1,2,5
358440,1,1,2,80,4,1,2,5
358457,-1,-1,1,80,2,3,1,5
358501,1,1,5,39,4,1,1,2
358525,1,2,1,18,2,4,2,1
358532,1,1,9,29,3,2,2,1
358549,1,1,12,67,5,3,2,5
358556,1,1,12,68,5,3,2,5
358570,1,2,1,22,3,1,1,1
358631,-1,-1,12,-9,3,3,2,1
358648,1,2,12,41,3,1,1,1
358655,1,1,12,41,2,3,2,1
358686,-1,-1,7,36,5,1,2,1
358709,1,12,1,-9,5,-9,1,1
358747,1,1,12,-9,4,-9,2,5
358754,1,2,11,30,2,1,1,1
358761,1,1,9,-9,4,1,2,7
358792,-6,-6,10,20,2,3,1,1
358815,1,2,11,53,4,1,1,1
358952,1,2,12,47,3,1,2,1
358976,1,2,1,43,2,1,1,1
358983,1,2,11,63,3,6,2,6
359030,-1,-1,3,22,2,1,2,1
359047,-1,-1,2,80,5,1,1,1
359054,1,1,10,73,4,1,2,5
359085,1,1,10,31,4,6,1,1
359146,1,2,12,57,3,1,1,-2
359177,1,1,1,71,1,2,1,1
359207,1,1,11,64,3,6,1,5
359221,1,1,2,69,3,1,2,5
359245,1,2,1,67,3,1,2,5
359283,1,1,12,58,5,1,2,1
359290,1,1,10,19,2,1,2,1
359344,-1,-1,9,42,2,1,1,1
359351,-1,-1,9,24,4,4,2,1
359382,1,2,2,77,3,1,1,5
359467,1,1,10,37,5,1,1,1
359498,1,2,1,55,3,1,1,1
359535,1,2,1,69,4,1,2,5
359580,1,1,1,68,5,1,2,1
359597,1,1,10,24,4,1,2,1
359610,1,1,11,59,3,2,1,1
359627,-1,-1,10,29,3,3,2,1
359634,-6,-6,2,-9,4,6,2,1
359702,1,2,2,73,5,1,1,1
359740,-6,-6,1,39,4,1,1,1
359764,1,2,12,-9,3,1,2,1
359825,-1,-1,1,77,3,2,2,5
359849,1,1,2,-9,3,1,1,5
359863,-6,-6,2,-9,1,1,1,1
359887,1,2,2,53,1,1,1,1
359894,1,1,12,53,4,4,1,1
359900,1,2,1,68,3,1,1,5
359962,1,1,11,40,3,1,2,1
360030,-1,-1,3,25,3,2,2,1
360061,1,1,12,40,2,3,1,1
360092,-1,-1,12,43,3,1,2,2
360177,1,1,11,51,1,5,1,6
360184,1,1,6,57,4,1,1,6
360207,1,2,1,65,5,1,1,5
360214,1,2,1,80,3,1,2,5
360252,-6,-6,12,42,3,1,1,1
360290,1,1,11,48,5,2,2,1
360306,-1,-1,11,38,3,2,2,7
360320,1,2,12,31,3,3,1,1
360337,1,1,2,65,4,1,1,5
360351,-1,-1,1,41,3,1,2,1
360368,1,5,12,-9,-9,-9,-9,1
360382,-1,-1,2,80,3,1,1,5
360405,-1,-1,12,40,4,3,2,1
360412,1,1,10,38,4,1,1,1
360429,-1,-1,9,68,4,1,1,5
360443,1,1,12,30,3,2,2,1
360528,1,2,2,65,5,1,1,1
360542,1,2,1,66,4,1,1,5
360634,1,2,2,51,4,1,1,1
360689,1,2,1,51,4,1,2,7
360696,1,1,3,20,2,2,2,5
360719,1,1,12,32,2,1,2,1
360726,1,2,1,41,3,1,2,7
360733,1,-9,1,57,4,1,2,5
360757,-6,-6,2,54,3,1,1,2
360764,-1,-1,1,42,2,1,2,5
360771,1,2,1,52,-9,1,1,1
360795,1,2,1,76,4,1,1,5
360818,1,1,5,65,4,1,1,1
360825,-1,-1,1,72,4,1,2,5
360832,-6,-6,12,39,3,1,2,1
360849,1,1,1,47,3,1,2,1
360948,1,2,1,40,3,1,2,1
360962,-6,-6,9,27,2,1,1,1
360979,1,1,10,32,4,1,2,1
360986,1,1,3,66,3,1,2,2
360993,1,1,1,64,5,1,2,1
361002,1,1,9,67,5,1,2,1
361064,-1,-1,2,31,5,1,2,1
361071,1,1,1,72,3,1,2,5
361095,-7,-7,1,45,3,4,1,1
361132,-1,-1,11,24,4,1,2,1
361248,1,1,7,29,4,4,2,1
361293,1,1,10,39,3,3,2,7
361347,1,1,2,52,5,1,2,1
361378,1,2,1,57,1,1,2,1
361392,1,2,11,56,4,1,1,1
361422,1,1,9,27,4,4,2,1
361439,1,1,12,46,2,3,2,1
361514,1,2,11,57,3,1,2,5
361538,1,1,2,75,3,1,2,5
361545,-1,-1,4,54,1,1,2,7
361569,1,2,1,71,5,5,1,5
361576,1,1,11,42,5,2,2,1
361590,-6,-6,11,58,3,1,1,1
361613,1,1,12,58,5,1,2,1
361644,1,1,12,69,5,1,2,1
361682,1,2,1,19,3,1,1,4
361705,-6,-6,1,34,5,1,2,1
361712,1,1,11,53,3,2,2,6
361736,1,2,1,72,2,1,2,5
361743,-1,-1,11,44,4,1,2,1
361750,1,2,4,36,3,1,2,7
361767,1,1,12,25,4,6,2,1
361828,1,1,5,55,4,1,2,2
361835,1,2,12,33,3,2,1,1
361897,1,2,1,78,2,1,1,5
361910,-6,-6,2,51,2,3,2,7
361965,-1,-1,-9,80,5,1,2,5
361996,1,2,1,51,2,1,2,1
362043,1,1,2,55,3,3,2,2
362050,1,1,12,18,3,1,2,8
362067,2,-1,2,65,5,1,1,5
362074,-1,-1,1,43,5,1,2,1
362128,1,1,2,18,3,3,1,5
362135,1,1,12,51,5,1,1,1
362159,1,2,12,35,4,1,1,1
362180,-6,-6,12,69,3,1,1,1
362227,-1,-1,12,75,3,3,1,5
362265,-6,-6,1,63,1,1,2,1
362272,1,2,2,80,2,1,2,7
362302,-1,-1,2,33,3,3,2,1
362333,-1,-1,1,68,5,1,1,1
362388,1,2,2,28,4,1,2,1
362401,-6,-6,11,27,3,6,1,1
362418,-1,-1,-9,33,3,1,2,1
362456,1,2,1,30,5,1,1,1
362463,1,1,2,53,4,1,2,1
362524,-6,-6,11,58,2,1,1,6
362593,1,1,12,27,3,2,2,1
362609,1,2,2,50,4,1,1,1
362623,1,2,2,-9,2,1,1,1
362654,1,1,2,37,4,3,2,2
362692,1,2,1,63,3,1,1,1
362708,-6,-6,9,19,2,4,2,8
362715,-1,-1,10,25,4,1,2,1
362722,-1,-1,12,71,1,5,2,5
362739,1,1,2,55,1,1,1,1
362777,-6,-6,11,29,3,1,2,1
362784,-1,-1,12,52,3,1,1,6
362814,1,1,12,32,4,1,2,7
362838,1,2,11,52,-2,1,2,1
362890,1,2,1,66,5,1,1,1
362906,1,2,1,66,4,1,1,1
362975,1,2,1,57,3,1,1,1
362999,1,2,11,39,3,6,1,1
363015,1,1,2,21,3,6,1,8
363022,1,1,1,34,4,1,1,1
363039,1,2,2,-9,3,1,1,1
363046,1,1,11,35,2,1,1,1
363053,1,1,4,80,3,1,2,5
363077,-6,-6,12,26,2,1,1,1
363091,-1,-1,12,75,1,3,2,4
363121,-6,-6,1,34,3,5,1,1
363206,-1,-1,1,43,2,1,1,1
363220,1,1,12,21,3,1,2,1
363312,1,1,1,25,3,1,2,1
363343,-1,-1,2,45,1,3,1,1
363381,-1,-1,12,35,1,1,1,1
363411,-6,-6,2,18,2,3,1,8
363428,1,1,10,39,4,1,1,1
363442,1,2,1,71,5,1,1,1
363541,1,1,2,-9,4,1,2,1
363558,-6,-6,2,55,3,3,2,1
363565,1,2,1,-9,1,1,1,5
363619,-6,-6,1,78,2,6,2,5
363633,1,1,2,44,3,1,2,1
363640,1,1,12,68,4,4,2,5
363657,1,1,1,35,5,1,2,1
363701,-1,-1,12,63,2,4,1,1
363756,1,-9,2,72,4,1,2,5
363763,1,1,1,74,3,1,2,5
363800,-6,-6,11,-9,3,-9,1,1
363855,1,1,5,76,5,1,2,1
363916,-1,-1,12,26,3,1,2,1
363961,1,1,1,39,3,2,2,1
363985,-1,-1,12,31,1,1,2,1
363992,-1,-1,11,34,1,1,2,7
364025,-1,-1,1,38,3,1,2,6
364063,-1,-1,1,58,3,1,2,1
364070,1,1,2,63,4,1,1,5
364094,1,1,1,73,5,1,1,5
364124,1,2,12,43,4,1,1,1
364131,1,2,2,80,5,1,1,5
364148,1,1,1,29,5,1,2,1
364186,1,1,1,71,3,1,2,5
364216,1,2,4,49,3,1,2,7
364230,1,2,12,63,4,1,2,1
364254,1,1,9,34,4,1,2,1
364278,1,1,10,65,5,1,2,1
364285,1,2,11,31,4,1,2,1
364292,-6,-6,1,79,3,1,2,5
364308,1,2,12,67,3,1,2,5
364377,1,1,12,65,1,3,1,5
364483,-6,-6,1,30,3,3,1,1
364506,1,1,12,50,5,1,2,1
364513,1,1,1,71,4,1,1,5
364568,1,1,5,73,5,1,2,5
364629,1,1,2,50,5,1,1,6
364636,-6,-6,7,30,3,6,2,1
364704,1,1,12,41,5,1,2,1
364742,1,2,1,-9,4,1,2,1
364759,1,2,2,18,3,1,2,8
364766,1,2,2,77,4,1,1,5
364810,1,1,2,19,3,1,1,8
364834,1,5,12,40,3,3,1,1
364872,1,2,1,74,5,1,2,1
364889,-1,-1,9,37,4,1,2,1
364896,1,2,1,75,3,1,2,2
364926,-6,-6,11,37,4,3,2,7
364933,1,1,1,80,4,1,2,5
364971,1,1,2,69,4,1,2,5
364988,1,2,1,59,2,1,2,1
365028,1,3,10,22,4,1,1,1
365059,-1,-1,2,30,2,1,1,1
365066,1,1,3,44,5,2,2,1
365103,1,1,1,64,5,1,2,1
365110,-6,-6,9,40,5,6,1,1
365196,1,1,12,61,4,1,1,1
365226,1,1,1,29,4,1,1,1
365264,1,1,12,78,3,1,2,5
365295,1,1,11,71,3,2,1,5
365325,-6,-6,12,45,3,1,1,1
365332,1,2,1,66,3,1,1,1
365370,1,2,12,52,3,1,1,1
365394,-6,-6,2,40,5,1,1,1
365400,-1,-1,12,41,-2,1,1,6
365448,1,1,1,31,4,1,1,1
365455,-1,-1,1,66,5,2,1,5
365516,-6,-6,1,24,3,6,2,1
365523,-6,-6,1,34,4,2,1,1
365530,1,12,1,41,4,1,2,1
365554,1,1,11,24,3,2,2,2
365585,-1,-1,11,29,2,2,2,4
365592,1,2,11,36,3,1,2,1
365660,1,2,11,41,5,3,2,1
365707,1,2,11,80,5,1,1,5
365714,-7,-7,12,57,5,1,2,1
365745,1,2,1,57,5,1,1,1
365769,-6,-6,11,51,3,1,2,1
365844,1,2,12,66,2,1,1,5
365868,1,1,9,45,4,1,1,1
365875,-1,-1,12,25,4,1,2,1
365882,1,2,12,28,3,1,1,2
365899,-1,-1,1,72,4,1,1,5
365905,1,2,2,36,5,1,2,1
365981,1,1,12,21,3,1,2,8
366007,1,2,11,64,2,1,2,1
366014,-6,-6,4,33,4,1,2,7
366021,1,2,12,47,3,1,1,1
366038,1,1,12,28,3,1,2,1
366052,-1,-1,2,40,2,1,2,1
366083,1,1,11,27,3,2,2,1
366090,-6,-6,1,68,3,1,1,5
366113,1,2,5,19,3,1,2,8
366151,1,2,5,39,2,1,1,1
366175,-1,-1,1,20,2,2,2,1
366199,1,1,1,46,5,4,1,1
366250,1,2,2,55,4,1,1,1
366274,1,2,1,56,4,3,1,1
366328,1,1,11,68,2,2,2,5
366380,1,2,2,74,5,1,1,5
366397,1,1,12,28,3,5,2,1
366465,1,2,1,68,4,1,2,5
366472,1,2,4,21,3,1,1,1
400068,1,2,1,61,5,1,1,1
400075,-6,-6,12,31,3,1,2,1
400082,-1,-1,3,-9,5,1,2,1
400099,1,2,12,72,3,1,1,1
400112,1,2,1,72,5,1,1,5
400136,-1,-1,11,59,3,2,2,1
400181,1,2,11,62,5,1,1,1
400242,-6,-6,2,-9,5,3,2,1
400280,1,2,12,35,3,1,1,4
400303,1,1,12,38,3,3,1,1
400327,1,2,2,21,2,1,2,1
400334,1,2,11,48,3,1,2,1
400372,1,1,12,41,5,1,2,1
400396,1,2,2,46,3,1,2,1
400433,-1,-1,12,34,3,1,1,1
400440,1,1,9,44,5,1,1,4
400457,1,2,2,61,2,1,2,5
400464,1,2,12,48,4,1,2,1
400518,-1,-1,1,35,4,1,1,1
400525,-1,-1,11,35,2,1,2,1
400648,-6,-6,1,58,1,2,2,7
400693,1,1,1,68,2,1,2,5
400723,1,2,1,60,4,1,2,1
400747,1,2,1,70,4,1,1,5
400761,1,2,11,63,3,1,1,1
400785,1,2,11,47,2,1,2,1
400822,-1,-1,1,69,5,1,1,5
400839,1,1,1,66,2,1,1,1
400938,1,1,11,30,4,1,1,1
401016,-1,-1,11,25,1,1,2,4
401023,1,2,1,52,5,1,2,1
401085,1,2,1,37,4,1,1,1
401092,1,2,1,75,5,1,1,1
401108,-6,-6,12,57,2,2,2,1
401139,1,1,12,50,5,1,2,7
401153,1,1,2,63,4,1,2,1
401177,1,2,1,39,4,1,1,1
401207,1,1,1,63,3,1,2,1
401337,1,1,8,47,5,4,2,1
401344,1,2,1,32,3,1,1,6
401351,1,1,12,67,3,1,1,2
401382,1,1,1,61,5,1,2,1
401429,-1,-1,12,35,3,5,1,1
401436,-1,-1,11,77,3,1,2,5
401443,-1,-1,1,53,3,3,1,1
401467,-1,-1,11,23,3,1,2,1
401474,-1,-1,11,27,3,2,2,1
401504,-1,-1,12,-9,2,1,1,1
401559,1,2,1,80,5,1,1,5
401580,-6,-6,3,35,3,4,1,1
401627,1,2,2,79,2,1,2,7
401658,-1,-1,5,49,5,1,1,1
401726,1,-9,11,57,3,1,1,1
401740,1,1,1,70,4,2,2,5
401795,1,1,10,33,4,1,1,1
401801,1,1,11,60,2,2,2,1
401825,1,1,1,32,5,1,2,1
401832,1,2,10,55,3,1,1,1
401856,1,2,2,67,3,1,2,1
401863,1,1,12,-9,4,4,1,5
401870,1,1,1,29,3,1,2,1
401887,1,12,2,34,3,1,2,7
401931,1,2,2,60,3,1,2,7
401948,-6,-6,2,-9,1,3,2,1
401955,1,1,1,57,5,2,1,5
401962,-1,-1,1,80,5,1,2,1
402095,-1,-1,11,24,-2,1,2,1
402149,-6,-6,1,47,3,1,1,1
402156,-6,-6,2,34,2,3,2,1
402163,1,1,1,75,5,1,2,5
402170,1,1,12,38,3,3,2,1
402187,-1,-1,11,32,2,1,1,1
402217,1,1,1,29,5,1,2,1
402293,1,1,12,71,3,1,2,5
402309,2,-1,11,61,3,1,2,1
402316,1,1,2,37,4,1,1,1
402330,1,2,1,66,3,1,2,5
402347,1,2,2,37,3,1,1,1
402392,1,2,12,-9,3,1,2,1
402439,1,1,7,75,3,1,2,5
402446,1,1,2,29,3,4,2,1
402453,1,1,11,56,2,1,2,1
402491,-1,-1,12,31,3,6,1,6
402507,1,1,11,65,4,1,1,5
402538,1,2,2,66,3,3,1,1
402583,-1,-1,7,64,4,4,1,5
402590,-6,-6,12,23,2,2,1,1
402606,1,2,2,39,3,1,2,1
402620,1,3,9,29,5,1,1,1
402668,-6,-6,12,27,2,1,2,1
402682,-6,-6,1,37,2,1,1,6
402712,-7,-7,11,30,3,1,2,1
402743,1,1,12,42,1,1,1,1
402750,1,2,1,29,5,3,2,1
402828,-1,-1,10,53,3,1,1,1
402859,1,2,1,80,3,1,2,5
402873,1,1,1,67,4,1,2,5
402927,1,1,8,-9,5,4,1,1
402934,1,1,1,73,4,1,1,5
402941,1,2,2,70,4,1,1,5
402965,1,2,1,33,5,5,1,1
402996,1,2,1,53,4,1,2,5
403005,1,1,1,58,4,2,2,1
403074,1,2,1,39,4,1,2,1
403098,-1,-1,11,45,2,6,1,1
403104,1,1,2,65,5,1,1,1
403142,-6,-6,2,58,4,1,2,1
403180,1,1,12,66,3,1,2,2
403210,1,1,1,51,5,3,1,1
403265,-1,-1,2,51,3,3,1,1
403326,1,2,11,55,3,1,1,1
403357,1,2,11,29,2,1,2,1
403425,1,2,12,32,4,1,1,1
403449,-1,-1,2,26,1,3,2,1
403463,1,2,12,73,5,1,1,5
403487,-6,-6,11,24,3,1,1,1
403494,1,2,1,74,4,1,1,1
403500,1,2,9,46,4,1,2,1
403562,1,2,11,48,1,3,1,1
403593,1,2,2,54,5,1,2,1
403609,1,1,6,27,4,6,1,1
403678,-1,-1,5,32,2,1,2,1
403708,1,1,11,42,5,2,2,1
403722,1,1,11,36,3,6,2,6
403777,1,2,12,47,3,1,2,1
403838,1,1,1,39,3,1,1,1
403845,1,2,12,52,4,1,2,2
403852,1,1,12,60,3,1,2,1
403876,1,1,1,80,5,2,2,5
403913,1,1,2,64,3,1,2,1
403920,1,1,12,61,3,1,1,1
403944,1,2,12,72,4,1,1,5
403951,-1,-1,2,58,3,1,1,2
403968,-6,-6,12,44,4,1,2,1
403999,1,2,2,75,2,1,1,5
404022,1,1,1,77,3,1,2,7
404053,1,1,2,67,3,1,2,5
404077,1,1,1,65,4,1,2,5
404114,1,2,11,58,4,1,2,6
404121,1,2,2,67,3,1,2,5
404138,1,1,9,49,4,1,1,1
404244,1,1,12,55,3,2,2,1
404268,-1,-1,11,79,3,1,2,1
404336,-6,-6,12,70,5,4,1,1
404350,1,2,11,67,3,1,2,5
404381,1,1,2,33,4,1,2,1
404442,-1,-1,10,38,-2,1,1,1
404497,1,1,5,44,5,1,2,1
404503,-1,-1,4,80,5,1,1,5
404541,1,1,11,27,5,1,1,1
404572,1,2,1,76,3,1,2,5
404619,1,5,12,33,3,2,2,4
404626,1,2,2,72,4,1,2,5
404657,-6,-6,1,80,3,1,1,5
404701,1,2,1,53,3,1,2,6
404725,1,1,5,80,5,1,2,7
404732,1,2,1,68,3,1,2,5
404749,1,1,12,42,4,1,1,1
404763,1,1,7,74,5,4,1,1
404831,1,2,2,-9,4,1,1,5
404879,1,2,1,68,3,1,2,5
404930,1,2,11,55,3,1,2,1
404985,1,2,11,35,3,6,1,1
404992,1,1,2,80,4,1,2,5
405001,1,1,12,60,3,1,1,2
405018,1,2,1,80,4,1,1,5
405087,1,1,11,74,3,2,2,5
405131,1,2,1,29,4,1,2,1
405155,1,1,1,61,4,1,2,5
405162,1,1,10,43,5,1,1,1
405186,1,2,1,68,4,1,1,5
405193,1,2,11,57,3,1,2,5
405209,-1,-1,3,23,3,3,2,1
405216,1,1,1,78,2,1,2,5
405230,1,1,4,64,1,1,2,1
405261,1,2,1,76,2,1,2,5
405278,1,2,1,-9,5,1,1,1
405292,1,2,11,58,4,1,2,1
405339,1,2,1,68,3,1,2,1
405346,1,1,1,68,3,1,1,1
405360,1,1,2,59,3,1,2,1
405391,-1,-1,12,41,2,1,2,7
405438,1,1,11,30,4,2,2,1
405483,-6,-6,11,35,1,2,2,4
405490,1,2,4,69,2,1,1,5
405506,1,1,2,-9,5,1,2,1
405544,1,1,9,21,5,4,2,1
405568,-6,-6,11,-9,5,2,2,5
405605,-1,-1,2,34,5,3,2,1
405612,-7,-7,2,80,1,1,2,4
405698,1,1,12,49,2,1,1,1
405728,-7,-7,11,73,2,6,2,6
405735,1,2,1,62,3,1,2,1
405773,-1,-1,2,19,3,3,2,2
405780,1,1,12,52,4,1,2,1
405810,1,1,11,57,4,1,2,1
405889,-1,-1,1,44,3,3,2,1
405933,1,2,12,40,3,1,1,1
405995,1,2,2,44,3,3,1,1
406035,1,1,12,44,4,1,2,1
406059,1,2,2,72,2,1,1,1
406134,-6,-6,2,71,3,1,2,5
406141,1,1,10,36,4,4,2,1
406196,-6,-6,2,56,3,1,1,1
406226,1,2,11,56,3,1,2,1
406233,1,2,1,66,3,1,2,5
406240,1,2,11,66,2,1,1,1
406271,1,1,10,-9,3,1,1,1
406295,1,2,2,48,3,1,1,1
406325,1,1,10,44,3,3,1,1
406332,-1,-1,12,30,1,2,1,4
406394,1,2,1,80,2,1,2,5
406424,1,2,11,80,2,1,2,5
406479,-6,-6,12,37,2,1,1,1
406509,1,1,10,30,2,1,2,1
406516,1,12,3,36,4,1,1,1
406523,1,2,2,34,2,1,1,1
406530,1,1,9,59,4,1,1,1
406585,-1,-1,12,51,3,1,2,1
406615,1,12,11,-9,2,6,1,-2
406622,-7,-7,1,30,5,1,1,1
406653,1,1,12,80,3,1,1,5
406660,1,1,2,80,4,1,2,5
406677,1,2,1,25,2,1,1,1
406714,-6,-6,11,58,2,3,2,1
406752,-6,-6,12,65,4,2,1,5
406790,1,2,1,38,5,4,1,1
406806,1,2,2,61,3,1,1,1
406820,1,1,2,38,5,1,1,1
406882,1,1,10,33,5,1,2,1
406936,-1,-1,11,-9,2,1,2,7
406974,-6,-6,11,64,1,1,1,5
407007,1,1,9,70,5,1,1,1
407052,1,1,11,28,3,2,1,4
407069,-1,-1,12,34,2,1,1,1
407076,-6,-6,12,38,2,1,2,1
407106,1,1,1,66,4,1,2,1
407113,1,1,12,34,2,1,2,1
407137,1,2,1,40,2,1,2,1
407175,1,2,2,60,3,4,2,1
407182,1,2,3,20,3,1,1,1
407243,1,1,1,60,5,1,2,1
407250,1,2,2,56,3,3,2,7
407298,-6,-6,2,72,5,1,2,5
407304,1,1,1,68,3,5,1,5
407335,-1,-1,1,56,3,5,2,1
407366,-6,-6,11,60,3,1,2,6
407397,-1,-1,2,56,3,1,1,6
407410,1,1,12,39,5,1,2,1
407427,1,1,9,38,5,1,1,1
407496,1,1,2,65,3,1,1,5
407502,1,2,2,22,3,1,1,2
407519,1,1,11,39,3,2,2,1
407595,1,2,1,66,5,5,1,5
407601,1,1,10,44,3,5,1,1
407618,1,1,2,46,3,4,2,2
407656,1,2,2,80,1,1,2,5
407694,1,-9,11,49,4,5,2,5
407700,1,1,9,50,4,1,2,1
407717,1,1,11,70,3,2,2,5
407724,1,1,11,57,5,1,2,1
407731,1,-9,1,-9,5,-9,-9,-2
407755,1,1,1,41,4,1,2,7
407762,1,1,2,46,3,1,1,1
407779,1,2,2,80,2,1,2,5
407816,1,1,9,38,5,1,1,1
407823,-1,-1,2,33,2,3,2,7
407847,-1,-1,12,34,1,1,2,1
407861,1,-9,-9,-9,3,-9,2,5
407953,-1,-1,11,33,3,3,1,1
407977,-1,-1,12,19,1,3,1,1
407991,-1,-1,2,26,5,3,2,1
408000,-1,-1,11,29,3,2,1,1
408031,1,5,2,38,5,1,2,1
408055,1,2,11,56,5,5,1,5
408062,1,1,2,75,2,1,1,5
408109,-1,-1,10,29,2,1,2,1
408123,-1,-1,12,47,1,1,2,1
408154,-6,-6,9,20,3,6,2,8
408185,1,1,12,54,4,1,2,1
408192,1,1,1,60,3,1,-9,1
408239,-1,-1,9,27,3,1,1,1
408253,-1,-1,1,25,4,1,1,1
408284,1,1,11,35,3,1,2,1
408291,-6,-6,1,70,3,1,2,5
408321,-6,-6,1,77,4,1,2,5
408390,1,1,12,56,1,1,2,6
408413,-1,-1,9,37,4,1,2,1
408420,1,2,1,56,3,1,2,7
408444,1,2,2,48,-2,5,-9,4
408482,-6,-6,12,62,5,1,2,5
408505,-6,-6,2,80,3,1,1,5
408543,1,2,1,28,5,1,2,1
408574,1,4,10,40,4,1,1,2
408598,1,2,9,68,3,1,2,5
408604,-6,-6,1,39,5,1,2,1
408611,-1,-1,9,61,1,1,1,1
408628,-1,-1,2,45,3,1,2,1
408741,1,1,2,78,4,1,2,5
408758,1,1,5,71,5,1,1,1
408772,1,1,12,63,5,4,1,1
408789,2,-1,11,61,4,2,1,1
408819,-1,-1,2,-9,5,1,2,1
408826,1,1,1,66,5,1,2,5
408833,1,1,3,36,1,2,1,6
408864,-6,-6,11,-9,3,1,2,1
408888,1,1,5,77,4,1,1,1
408901,1,2,1,80,2,1,1,4
408949,1,1,2,65,3,1,1,1
409010,-1,-1,2,55,5,6,1,1
409041,1,2,1,33,5,1,1,1
409065,1,1,12,60,-2,1,2,1
409089,1,2,1,65,4,1,2,1
409096,1,2,11,74,3,1,2,5
409188,-6,-6,1,78,5,1,1,5
409195,1,1,1,48,4,1,1,4
409232,1,5,2,30,3,3,1,1
409263,1,1,2,24,4,1,2,1
409270,1,2,11,38,3,1,2,1
409331,1,2,11,63,3,1,1,1
409348,1,1,12,33,3,3,2,1
409362,1,2,11,75,3,1,2,5
409379,-6,-6,2,69,3,1,2,5
409386,1,1,9,64,4,1,1,1
409423,1,1,11,-9,4,-9,2,2
